CpG_ID,CD8T,CD4T,NK,Bcell,Mono,Neu
cg06146156,0.7698718062852118,0.3236100042825416,0.8708318960251693,0.9370498434952095,0.9469447748768608,0.9231131247914918
cg18179862,0.4964662482924865,0.20901757289999512,0.8828281399602631,0.24875935776664765,0.27733947804774073,0.1440530789767278
cg25295512,0.7275729645008677,0.3451644180604281,0.9033261492242961,0.910616330910293,0.9137490397947372,0.9082055085935832
cg06419846,0.4460624619560215,0.939562355404082,0.9665417937661419,0.9806005845546439,0.9826757858981818,0.9699873976576896
cg05496363,0.3439050067926325,0.8262695021234645,0.8690546079854431,0.8715266296368581,0.8966521260279157,0.8720866530123272
cg04842938,0.9019406169544828,0.8790358686110098,0.8337393731775965,0.7587893307420757,0.04662429884771463,0.8113966940113504
cg15901239,0.2821262108243428,0.30237993194518215,0.16438226125536,0.498103021952579,0.059530029138909674,0.8776586196803156
cg02219383,0.4954090785910354,0.8580969028869231,0.7482849908138803,0.9206213164940507,0.9222786855716953,0.9049722605026493
cg16494350,0.8444783405039513,0.7421357029457032,0.8943030507633856,0.8416147466504499,0.06629599388082023,0.8750097299945794
cg12145363,0.6877314418538565,0.8085580734124798,0.058214217939846206,0.7687743600418482,0.7781526297964193,0.65425861577561
cg00467292,0.8667896826416108,0.8037759806097057,0.26487959887433604,0.8881154877952592,0.8429042187308817,0.8455055620610428
cg00941595,0.4912307843694948,0.7927542310213342,0.08077061281837557,0.06644935405649097,0.06260109497717375,0.10017422692621399
cg11991412,0.5946973434351119,0.10604078625199848,0.17111398569926395,0.07235940920419863,0.024870662658509495,0.02352372280004688
cg15985709,0.3956141786510712,0.8228114555637597,0.8073761391421366,0.9453488598818581,0.9274093264862711,0.5979549177331424
cg00989306,0.919085578724403,0.9270510925988878,0.941337430334795,0.929312088668283,0.07345672319590414,0.9304842196926519
cg21274670,0.6866656841726816,0.22058187916271807,0.798607746566745,0.7573124011679634,0.8822863751418215,0.8188391523163324
cg13315450,0.06369508320354245,0.06612713229826954,0.5072501921467273,0.06145811936996324,0.07558169025427583,0.05792382779705871
cg26986871,0.02912184869706169,0.5892766737122693,0.03517892422938231,0.09753949425613681,0.03035527097001524,0.03066219677643206
cg17851021,0.4897507866224989,0.9122489657175191,0.9022645451204483,0.9161036139339251,0.9272668536437356,0.8988594712550797
cg22512531,0.06287583630153483,0.5321762173784014,0.4516127240391299,0.9449520363428676,0.9484844972298845,0.9376180622618173
cg23078220,0.4785562517255458,0.7632612435449393,0.06630848948858682,0.038249136185471905,0.03820436510675208,0.06176423839199693
cg10407106,0.3392665206377851,0.7726320722796443,0.8876843063844156,0.9017199707966481,0.9120696373708127,0.9079717965816948
cg23691894,0.9229352750115499,0.5845927400751697,0.9518244610543286,0.9402929776655796,0.9576798375336522,0.9322978662615735
cg10508535,0.7225604564224344,0.23390985625305116,0.8840585223874428,0.5800218514570971,0.877498155301047,0.8732837168827765
cg12274883,0.9206180183827443,0.9303826058385785,0.9317301820676634,0.879387720517997,0.1632741227233295,0.9074367948612919
cg11322877,0.6965023844741243,0.5080474678008184,0.0720036430001968,0.12067562302884961,0.033198386325199926,0.034263027536901476
cg25376491,0.942670143925072,0.9329424291498347,0.9281956724014175,0.9385594048854041,0.10761490638521129,0.7387246923543537
cg04162316,0.8762553529592798,0.41606441204328,0.9582837651692696,0.9722167936526185,0.9721737732712187,0.958169255327013
cg09257735,0.2790302238903388,0.6650413583823593,0.1220988746154606,0.16217164152944621,0.07992947694977198,0.09747288045611148
cg15627281,0.23197547519958814,0.5286372086150175,0.059950866309793356,0.24381744517500387,0.09680362064639735,0.1582506289779288
cg26313925,0.8826761142046948,0.8460174485029769,0.891219931760675,0.8027776369320967,0.04944674271209627,0.8277596088045893
cg20374292,0.9494356519449071,0.9451418066128398,0.9484444013470033,0.9474422034266292,0.06977330090218636,0.9367650354845275
cg01879195,0.2656671350350962,0.2652846188691388,0.6181847463476985,0.15057278459286125,0.041366632531159936,0.047628273936456
cg02324835,0.07289746266662953,0.3547488754656914,0.8015559461808509,0.9195393761180252,0.9226287575442174,0.9161471096636099
cg24048497,0.41492877318305316,0.7566513417344612,0.055962003608304174,0.041993198269454156,0.05143598720913288,0.027689742472329262
cg05333648,0.21836363577882026,0.6988161428048252,0.24086147097430835,0.2631776662437602,0.2980658748276765,0.36548685522052987
cg05065075,0.9532504577360487,0.9468683593926445,0.9475958443999684,0.9564120324333097,0.16347280540519538,0.8949647849894375
cg10801165,0.7292847375880881,0.47096744010802205,0.4155229238126366,0.45700456415161655,0.2754054225317323,0.292797493335594
cg17139858,0.8548035950215566,0.8667860669025742,0.2782954174858246,0.8371415306885446,0.8327186505273598,0.7765947016932785
cg06766639,0.15766696110797146,0.42900205721354057,0.6009381398135206,0.8210218669812155,0.8600070392811143,0.8435401521959077
cg23700338,0.9362947118568855,0.9463133119795861,0.936055330855882,0.9382113441955775,0.9220341430086014,0.06106141304384777
cg20096463,0.9378023543266163,0.9373727360954729,0.3694741115243736,0.9371020224744329,0.9359148892875485,0.9266922335540759
cg21796654,0.25038246473445097,0.08056451038294728,0.566648432451582,0.10161745900558936,0.0348137236483199,0.025139801426091464
cg25862038,0.8506631039885592,0.8464139318822634,0.8409166034651584,0.9188528777749077,0.09781880585523461,0.8698567949002354
cg18225225,0.874308959089381,0.8837359237101203,0.9025710673068834,0.8628784909523103,0.04318741070073902,0.7304163671249293
cg08704621,0.9242973425782347,0.921810048874957,0.2722864246893127,0.8924500750114178,0.934133776242729,0.923745503379032
cg07898974,0.6222857808395394,0.17774340747904835,0.6279118496092534,0.7419383960260884,0.7190074394004377,0.607219018919364
cg08965078,0.9146229595536112,0.8964827937540056,0.8842300979056037,0.9015789793271877,0.08990294242860385,0.8686982264654881
cg00298230,0.33829724899116975,0.25862680262795024,0.07712983461923616,0.39450711303723285,0.9208351266385811,0.6408821432114618
cg03956353,0.8860599736327036,0.8688216908667735,0.38116691837840033,0.9086257648933949,0.8916992015969496,0.8995080548292299
cg05298628,0.23670769184040372,0.5634707307483816,0.04642879898832996,0.2925252941618986,0.07053670455276932,0.06514135093811656
cg14475875,0.34019712706116223,0.5969322434848751,0.1360839680963338,0.18265894723333914,0.030976161461600923,0.03437181612569323
cg15827606,0.8907828831123357,0.8613234470710541,0.9050994575005525,0.03807254596768591,0.9063404742762362,0.9087954649691956
cg21793795,0.7269223217747921,0.7605129162040439,0.884036533425003,0.8020687709648395,0.07716894594353478,0.8258364054237954
cg13357602,0.6464144533389498,0.36635751878315853,0.3241457959853008,0.028956382786166954,0.02820130261061983,0.07162654317752741
cg22451300,0.8623301305075816,0.8506391049911965,0.8816522072790902,0.850012216835252,0.8238476997801156,0.07148782586928165
cg19349476,0.9210293997637552,0.9182017476001753,0.426718812289412,0.9230681735472358,0.927058476191684,0.9202103720608236
cg11245017,0.5942442252763134,0.3381851684839788,0.8130662085738399,0.7924037238981018,0.725267451642826,0.7222879803405443
cg26061447,0.8875229968174901,0.8612630755719997,0.8945602078738804,0.8726027337403455,0.8513890341208995,0.053087497066221276
cg24365417,0.9106292114086655,0.9051137459789976,0.8655011807379647,0.9131345729786224,0.07221146396374868,0.7722911484414734
cg25605773,0.9157211996105665,0.9063202041959807,0.8966377587239578,0.9169582419336658,0.1160339557435218,0.9132225383074795
cg04841041,0.4243726808889784,0.6437470009002515,0.880957274021518,0.8828922309908569,0.8395065001410326,0.8565296870392943
cg04658357,0.42402221663781453,0.6974943345076038,0.901772055110587,0.8971421718889245,0.9145983562675731,0.9220874443077824
cg16610524,0.9468126601297213,0.9387113638172971,0.9281156769815813,0.8368598474530452,0.07599271350050761,0.7765987897350284
cg26070725,0.7221547150294149,0.4886991455121212,0.8753832913103807,0.8991336892047467,0.9204480127262471,0.8967615908354049
cg01319874,0.7045950573137645,0.7403847423609319,0.7711183225675473,0.7466073228816975,0.04312806855864481,0.7007045646829511
cg08156015,0.9142697178215081,0.9213147509061649,0.9339670592474817,0.04720853103824065,0.9489595112129685,0.9367802041511704
cg07232049,0.9402669772800585,0.906178028597257,0.9214361051348217,0.04512089277776633,0.9505477398594738,0.9449584161763201
cg10624395,0.9401395293190161,0.9207126400235934,0.9420655745300913,0.926080954780962,0.12214951441107139,0.936804169700758
cg00960440,0.2811488029928698,0.5381442996513798,0.03317830259437762,0.11467775101862755,0.029957022961202815,0.028052870585720903
cg02647842,0.9333232354334342,0.9273889668832861,0.9230470364073509,0.9093276978755874,0.0940199075722361,0.8759074072247944
cg12800932,0.05841086164154513,0.12110419550817546,0.038675549197839505,0.8582351827685933,0.04385576190483781,0.3481085643988484
cg23428192,0.9028143235637266,0.9017619664978345,0.43464367282091015,0.9195337459647284,0.9210717683910753,0.8920961395475999
cg04976477,0.6020505790653816,0.8462814739121479,0.9021749041695639,0.9553158963714248,0.9495948966652137,0.8896964485007784
cg25683989,0.948892016921189,0.9428114853639541,0.9295581968933904,0.042319823968052894,0.9437113727205098,0.9347762810721723
cg17032689,0.45577860534875075,0.25411698310378644,0.3379597658150406,0.485392489799072,0.7889060310189595,0.638573877546001
cg25738171,0.8050411202567401,0.8125269362719402,0.8604140470238528,0.7130823882209281,0.05354540352768581,0.7568962343339324
cg17195809,0.9215138750049061,0.9226873617278629,0.9244870693460548,0.9367635288850745,0.08566923782377231,0.8800028811817118
cg13937163,0.10943775108730698,0.03351005887590435,0.11753710919096952,0.8434800700076515,0.4724459108897274,0.16038973665094092
cg09320888,0.9558522338982387,0.9454158618522558,0.43859941578165473,0.9575004006388794,0.9564584624333533,0.9534429678824607
cg18655807,0.3736433445929318,0.292339708695049,0.28548903701994,0.10631088534346926,0.2982399057980625,0.9032881701829333
cg20367218,0.5614546315442904,0.9337990879191356,0.9390404602100006,0.9318618216228681,0.9522177355618358,0.9418543791763583
cg00819880,0.3055147835485301,0.5483308173879126,0.7975965208336131,0.8421885022632373,0.7166722203518798,0.6998806078367683
cg02758236,0.5781680624947928,0.30965966577166276,0.20192120453200868,0.05130087674836329,0.03230582424292945,0.03178931705037216
cg10480329,0.9590466755459455,0.9543316154430813,0.9543492005306005,0.9494571908204272,0.06842707423022631,0.8892015559408564
cg18688142,0.1784747779088759,0.30329636113355357,0.04625299308031244,0.032570079923348746,0.29149570165785293,0.8479321255854317
cg11958949,0.2252255750507437,0.30848440816068173,0.09341150910177409,0.28345462452838305,0.22464033311462,0.8297077467032058
cg06005133,0.572683740279808,0.4067405655244507,0.08387782849294931,0.04936513864936178,0.0505106518523048,0.03823566038528961
cg11773391,0.9570356876960834,0.9476730144020213,0.9496926293027041,0.03116592511493836,0.9554149892294814,0.9506387695472331
cg00581152,0.9215655218895442,0.9137354672175412,0.9188607694460282,0.9375028594853669,0.8172061902866472,0.055591322497660606
cg00705730,0.9391148756938904,0.9317592896958125,0.94380807975155,0.9503516418771938,0.9242311876222157,0.04369258937637055
cg26086339,0.30203733928467025,0.09132695374051442,0.5682367812153739,0.25230190221271936,0.03464094925211265,0.03501338651930945
cg03722295,0.14562439422873957,0.11365396497792302,0.08285182090939074,0.40081571705111463,0.25026038024408886,0.785018932040025
cg27630863,0.06426088812925451,0.03717679063895594,0.13105170575172612,0.3745189577602197,0.7404865262161411,0.2613527048909059
cg08698943,0.4099810706579635,0.3555490587225715,0.27616527512337335,0.9003559826698698,0.1009147883465868,0.42444514419140245
cg00819441,0.29402683603780416,0.10550568217564958,0.5932263656587338,0.09343157691377416,0.10546044331667535,0.04267961285181636
cg14172797,0.9478867601720695,0.9218970189533293,0.9482616182600294,0.9419547450293908,0.11274418869268842,0.8911136985011554
cg07617198,0.9519867085901862,0.9535360106891428,0.9442079350079401,0.9539057854941279,0.07461726216460966,0.8644981094398569
cg03196485,0.09816228242528217,0.3612925963992569,0.6039705297316462,0.872125226916066,0.6605080583442733,0.5529979436950762
cg05969889,0.9349571617055034,0.556215041560808,0.9511304990394591,0.9545862839713318,0.9615611259668808,0.9531201101674959
cg13852284,0.8552702056199044,0.8621058698621641,0.8805263895680174,0.9203932720384759,0.9057280673750929,0.07013801948685333
cg15332094,0.46354461777331757,0.8380459945513041,0.19403763097445761,0.02959655920684637,0.03211393604232321,0.02621203555123435
cg22474767,0.7638099034629865,0.8058281260670473,0.8271388803477919,0.8301162765630136,0.058721849880689785,0.9455399931501636
cg06993524,0.9533511034604657,0.9507158184372146,0.9409883569376181,0.04161240480066336,0.9502444420054522,0.9387450170554901
cg01842756,0.8789137178061986,0.9101376280373055,0.9315614572713684,0.8816744552520799,0.10348589716730792,0.8790503038029459
cg13233827,0.8287738746215254,0.8823530674336221,0.4810826054341289,0.8689139334244661,0.9290617962143859,0.9399617643490349
cg09398502,0.34466426237879233,0.6161004708643987,0.05318644521163976,0.0399542977694204,0.04638370393792535,0.04512659467607438
cg08482894,0.7022624485844842,0.37945354726720615,0.2669722164577851,0.04585465763065698,0.036930585639062326,0.03442557202689448
cg12082346,0.5100765003634614,0.8023503522280884,0.07829289357477609,0.024965435843298307,0.03022496849573287,0.05196183792507944
cg25719851,0.42198344292020695,0.21473417969203634,0.7848304761542576,0.3732714732778345,0.2553759224787603,0.13583876072059237
cg20030158,0.9631459292273403,0.9580999472214425,0.9513203572452184,0.958030917228333,0.9561850545662964,0.09000289641211578
cg00910503,0.9830896891777773,0.9750730769264097,0.48847513785761537,0.924412279491866,0.9787925485980777,0.9764630922557364
cg22548551,0.9045617646693973,0.6653857169860817,0.9331949752487279,0.9297493997314519,0.9420726925597802,0.9376544924818334
cg22213242,0.5743006824097383,0.8723824027450557,0.893981588432524,0.8754087723769683,0.9000742530609371,0.8940542638468608
cg06739462,0.72585777898114,0.42478785138426617,0.9143411327400081,0.9314698813500826,0.9216219605092671,0.9159850221987428
cg12604490,0.9408941955620937,0.9185699262420668,0.9326458321814877,0.057098356924437,0.9327534573208731,0.9193300032978303
cg26712140,0.9488712403475674,0.9453515055141383,0.9386443380858291,0.05078894055986395,0.8722254778173724,0.9486073910103092
cg15474337,0.1986439933414897,0.20478505408848252,0.1041389546067171,0.03126606029562929,0.03255179355936361,0.7193331140956198
cg23872155,0.9083530313326936,0.892197185559248,0.8658335182226831,0.03204654004935757,0.887943995788962,0.8558047244565417
cg01012950,0.3521666472764659,0.22918147059745475,0.12846155478144827,0.027097191108666947,0.031259952839758944,0.7074598851642385
cg14458725,0.9397128535757929,0.930494778623901,0.927333033076432,0.845433507322375,0.1745183599888747,0.8946817255949253
cg25078519,0.9035297855317737,0.8973031120488839,0.8662150412760123,0.05171387559816104,0.903571103431655,0.8987343212965239
cg04087102,0.39850900477802015,0.7672856914552272,0.8191949056254304,0.8337624626949788,0.8522607113271036,0.846228331282015
cg16893868,0.22833885301946225,0.1762541083354574,0.6002309719238649,0.09248144918426304,0.03631357972287095,0.031147218948042503
cg18494987,0.442747383835844,0.7473127250204135,0.8200702234782354,0.8999011470680709,0.9439364787624818,0.9337025691449474
cg13708055,0.9481338958254389,0.9243862330453764,0.9303614908858131,0.7839335318282523,0.039358305027181774,0.784372525144246
cg07910010,0.9490008972814471,0.9472014736824944,0.9454711307597257,0.947945619741327,0.8381569946767126,0.06768819957996326
cg13823257,0.9373554518928469,0.9303791692081702,0.9441270374318274,0.07634364773296017,0.9362462140312002,0.9274918991215754
cg02735685,0.9257879263776887,0.9216399847243355,0.9224126356877413,0.9270638338593977,0.888866447924018,0.1309654184742827
cg13217762,0.8837100268821908,0.8698381861349059,0.8460675406079424,0.7853216677731388,0.10389358247980537,0.7910502073050059
cg03184447,0.7249367639966228,0.7965744441452437,0.2541438209519878,0.8305025266842928,0.7757289640741742,0.7537288759442133
cg16681873,0.2023893550237943,0.5200022989641448,0.7670452360711398,0.8265413574892028,0.8056222641156513,0.7690579098382536
cg26795340,0.8788520954244571,0.8802688826481104,0.870930798992101,0.03326082821611075,0.8564726842275847,0.86104099996685
cg25882572,0.09743178694146028,0.03352967511136285,0.029365883997246166,0.942781360763199,0.49953313870180077,0.03032038246398633
cg15014975,0.616476045920738,0.9165062835851355,0.8604894463957649,0.9725008297706075,0.9709661067856882,0.9536236911364875
cg22645539,0.7356731213898972,0.5362410536933655,0.2970244659234743,0.20811466194013373,0.12699752748347812,0.13004682114494873
cg23432480,0.3063094485608286,0.4666937989664556,0.1923684342997557,0.8838859021141883,0.0642332275592099,0.050602633909392555
cg01692842,0.9045643653788403,0.9038807936553735,0.9085601829104937,0.9306238066750356,0.8815717167087417,0.04010563256345672
cg03865101,0.9234698357411052,0.9185032014089832,0.7844722531222452,0.8809440682297796,0.8956777550247115,0.04054346017788337
cg23195903,0.7249607419877029,0.7737299060369239,0.7998688608317606,0.7422579124909445,0.0818157126056128,0.6757902659966768
cg18670770,0.875649359470566,0.630493603649058,0.3529890660352011,0.39850494524092184,0.28891319577473207,0.2945728101221049
cg01795081,0.05665641514915489,0.0486524676757595,0.4097239865259171,0.12092456669146323,0.0587152170393733,0.032910272120907545
cg14426428,0.058178142740496416,0.04909956438792254,0.463049423292239,0.03881135209383183,0.04892231945477723,0.044210643057298805
cg00619207,0.0611088180357687,0.06296355644982876,0.06372633012329512,0.8523649592425072,0.11034604859293441,0.4651508612652675
cg21410980,0.899320719430767,0.5696408206039328,0.9378879234410069,0.9371261740811374,0.9568956757568334,0.9478296516650616
cg04100392,0.9446154375282072,0.942295134108134,0.9433132627533014,0.03287559334497492,0.9518042006235888,0.9423681594098904
cg12092786,0.9220366040013699,0.9217475026152335,0.9224428578577536,0.04488109839110934,0.9268290822214323,0.915006488148519
cg00484798,0.9235304473409153,0.9141619363020651,0.9167139698344302,0.9231269254266288,0.8550730352646075,0.06720078461639939
cg24054960,0.3718816498673291,0.688518342756882,0.6271129649046279,0.7272760553000974,0.6641472715302962,0.6513584117324634
cg11117926,0.8022091654714483,0.5077619181949791,0.9105177420689279,0.9117573171680589,0.9293133800189434,0.9180216402609367
cg05316439,0.182802472961826,0.16601809453396807,0.1672033162971014,0.8910008032823494,0.5107092546926653,0.2332004799550626
cg10727316,0.03288412940963212,0.04606171755504999,0.03939097705992103,0.936275248325908,0.04129934586642486,0.025674880666095704
cg09689296,0.9002396640148562,0.9035032778917351,0.38400307293504765,0.9340217128813971,0.8941201682763655,0.9035120815691533
cg14898005,0.9604471227066209,0.9522457647111948,0.9545765485900675,0.9535463902734859,0.32195827220114537,0.9526036407708195
cg01165928,0.9484946288303752,0.9423679253035138,0.9433019000554268,0.055477956895314845,0.9409493402982982,0.9285691804095645
cg11826773,0.8975414380858578,0.898067651357688,0.8523472532043015,0.8294987083775982,0.0742723588340554,0.8962610146519607
cg14139038,0.2659865815660597,0.11721226350731544,0.43644250184905,0.2648540671349891,0.04369366751090852,0.7839895524482811
cg04087681,0.8753068813642934,0.8765756652449529,0.8705073407569739,0.050553715391149584,0.8760301460646922,0.9037045714285702
cg15420606,0.797971967786168,0.48159480375871544,0.5252483807622514,0.44589825458397203,0.18391380506684252,0.19941198155537923
cg16567823,0.9536696587309397,0.9470293022943793,0.9423957018088377,0.9542099610952663,0.9076211521849498,0.038522548909443344
cg00297099,0.935212836240452,0.9283719158897079,0.9266325015135561,0.0575493878485015,0.9346692820636457,0.9258045645449917
cg18890248,0.9486223085515528,0.9415135422450673,0.920538945637352,0.029334297278907684,0.9258016280379846,0.8722393088158977
cg09626678,0.29688888452260526,0.30183478907847344,0.20334881200173402,0.338505548368441,0.7927196747738126,0.6935148215708576
cg03404662,0.16694152757593023,0.43794714927875034,0.052919761840868794,0.056505559883959215,0.04665868414296427,0.04525190792538246
cg00475745,0.8836766070876674,0.9357207974807783,0.4522269954922573,0.9458448313963199,0.9463327573650457,0.938981164708269
cg24684432,0.09643956452826966,0.1299671091116864,0.0822423756908372,0.4062467386661313,0.8316155026802697,0.18178410831569375
cg01219426,0.04701956552200533,0.2586642127393408,0.05638937283791928,0.16160626483045795,0.5627705177015345,0.42975914383754565
cg00567930,0.47255338663198587,0.6616543127894295,0.8244335688882352,0.6830655085739585,0.8569803275104946,0.8381942249990566
cg19269039,0.032881022476854996,0.03675506330810669,0.05014913220874109,0.8796897445963381,0.10978671160971315,0.34267499547975677
cg16851138,0.9193862626484282,0.9018646572157067,0.49537292424003876,0.9254647356000509,0.915705108811998,0.8815529890540748
cg14063530,0.10693769216446411,0.05675717317778121,0.46781280419053106,0.03323961401702264,0.0313394395193838,0.10534142755214046
cg20587618,0.879313814443236,0.8691629220871497,0.923346910374873,0.03747584143115761,0.927033686680802,0.9376670082294485
cg26148644,0.3077729082040364,0.19322992646834214,0.2737592992236574,0.039685093433709656,0.31260606032702987,0.7443490174272531
cg07984817,0.93319513127243,0.9337858469430458,0.9376457463164589,0.941175475780897,0.8069831377874161,0.054216044632451194
cg01926777,0.17971531715608274,0.1044646460623369,0.37338808747940977,0.03604999604759231,0.03365585062140601,0.028356464370179822
cg13699412,0.9480793970925561,0.941583158798328,0.9317210563982156,0.9452389096691142,0.9322027772005247,0.05875972892986575
cg17311916,0.8107266469980072,0.5708996220894322,0.8878435824713902,0.9236816327684307,0.9453218589006769,0.9381515960852111
cg09010370,0.10602346441214915,0.04773060347655376,0.4121594049724498,0.1292928787114298,0.07937707623779364,0.10999259484845748
cg15278204,0.5362531238219739,0.3896987853829134,0.08371526675368361,0.03539924702280015,0.06842950776426727,0.07170605589917661
cg13274612,0.8738775326974554,0.8622855567797406,0.877148993264928,0.8764516417575996,0.11096717636119939,0.6907637916598031
cg14185420,0.40177982399641754,0.3132987791240038,0.05528742372023083,0.0590374874005132,0.04035603849187147,0.04361843502900498
cg10914422,0.9450893022983732,0.9456723483350316,0.935976643819435,0.9460997389338046,0.9411876513811144,0.06502322058343396
cg02833739,0.9340548117301353,0.8757197355026423,0.9359933867626445,0.9412977286518047,0.8537068729720688,0.06602787770446697
cg13022415,0.9331493433625793,0.9351257851003161,0.9245829121062514,0.9428585037568138,0.8530684046263564,0.09231550625425396
cg19174924,0.9046604101323418,0.9174107932347816,0.9247919940599089,0.9299887600020622,0.8811031731049945,0.04816959406522733
cg12377473,0.044065261527797994,0.06503115147963245,0.04835704346307697,0.12809138093924302,0.72721091677897,0.5616176831727314
cg23719713,0.8923460507689549,0.9363258875634508,0.9265878025660229,0.929504625646776,0.24452691529646464,0.9152065939922068
cg22625232,0.8758852611335213,0.8612736095237382,0.8857540417950319,0.034263997834156734,0.9095605444266127,0.8973654463671565
cg11324978,0.4118147010437508,0.3472050473904995,0.5650331145698779,0.46534608336337235,0.8697291697625449,0.7106401561995331
cg21604944,0.9050376931934102,0.8892981305164404,0.9037245293367249,0.0398827521793189,0.8929299485792892,0.94803233549336
cg11689625,0.4913770183609498,0.2910529014058643,0.20487704506014198,0.10438943257967886,0.04123582193700385,0.03813849362943461
cg12132133,0.2107472976208877,0.17811772625011327,0.5152727863291793,0.11665102089983859,0.03538016095664018,0.03575924919250967
cg09704146,0.7221584941304139,0.3963502224181199,0.917630267502531,0.8607196500984639,0.9468864669621521,0.928041276029678
cg18566452,0.516803265783948,0.5240223187489729,0.2506868999127232,0.495496341164535,0.5919423551351093,0.916095198803166
cg07302884,0.06417824324485825,0.435236656667723,0.03310954725032772,0.05409589830528329,0.028493387612091806,0.026412826937156013
cg23950707,0.8998525144866558,0.8975566177501821,0.8591543907408683,0.8367956828020277,0.049261985376685205,0.7451156993963417
cg19580293,0.8357942911144051,0.8445683472218752,0.8851421551680996,0.9100660682447197,0.8521419003733968,0.051577135066368476
cg08172426,0.2593876142406515,0.5170657691755116,0.6565037737861228,0.7847950266490971,0.8416473247204671,0.8431910970717424
cg03377878,0.9429544528190515,0.9335646596140333,0.9414953967955777,0.06030439170792866,0.9354219245552997,0.9236038457134734
cg13571479,0.21635542365554797,0.4507733951357556,0.7067010630251745,0.4987956501122314,0.5672752497615113,0.5467942969179699
cg20723459,0.9254257998526717,0.9191347432353824,0.9297380840242581,0.03136154488197534,0.9200691062955046,0.9117814229920012
cg02739893,0.8935697026578169,0.9005479143670916,0.4918378329737989,0.9022700133483379,0.9168871125105598,0.902640565412071
cg02244028,0.944285681928151,0.937671728244834,0.9264896091151608,0.9407748343021252,0.12086519062497045,0.8963477651879408
cg02212836,0.3902368826075055,0.2869158640430109,0.4450247247326511,0.06392640844982998,0.1550664994956303,0.8372484250744945
